y,x
9999,13545
10000,13544
10001,13544
10002,13543
10003,13543
10004,13543
10005,13542
10006,13542
10007,13541
10008,13541
10009,13540
10010,13540
10011,13539
10012,13539
10013,13538
10014,13538
10015,13537
10016,13537
10017,13537
10018,13536
10019,13536
10020,13535
10021,13535
10022,13534
10023,13534
10024,13533
10025,13533
10026,13532
10027,13532
10028,13531
10029,13531
10030,13530
10031,13530
10032,13530
10033,13529
10034,13529
10035,13528
10036,13528
10037,13527
10038,13527
10039,13526
10040,13526
10041,13525
10042,13525
10043,13524
10044,13524
10045,13524
10046,13523
10047,13523
10048,13522
10049,13522
10050,13521
10051,13521
10052,13520
10053,13520
10054,13519
10055,13519
10056,13518
10057,13518
10058,13517
10059,13517
10060,13517
10061,13516
10062,13516
10063,13515
10064,13515
10065,13514
10066,13514
10067,13513
10068,13513
10069,13512
10070,13512
10071,13511
10072,13511
10073,13510
10074,13510
10075,13510
10076,13509
10077,13509
10078,13508
10079,13508
10080,13507
10081,13507
10082,13506
10083,13506
10084,13505
10085,13505
10086,13504
10087,13504
10088,13503
10089,13503
10090,13503
10091,13502
10092,13502
10093,13501
10094,13501
10095,13500
10096,13500
10097,13499
10098,13499
10099,13498
10100,13498
10101,13497
10102,13497
10103,13496
10104,13496
10105,13495
10106,13495
10107,13495
10108,13494
10109,13494
10110,13493
10111,13493
10112,13492
10113,13492
10114,13491
10115,13491
10116,13490
10117,13490
10118,13489
10119,13489
10120,13488
10121,13488
10122,13487
10123,13487
10124,13487
10125,13486
10126,13486
10127,13485
10128,13485
10129,13484
10130,13484
10131,13483
10132,13483
10133,13482
10134,13482
10135,13481
10136,13481
10137,13480
10138,13480
10139,13479
10140,13479
10141,13478
10142,13478
10143,13478
10144,13477
10145,13477
10146,13476
10147,13476
10148,13475
10149,13475
10150,13474
10151,13474
10152,13473
10153,13473
10154,13472
10155,13472
10156,13471
10157,13471
10158,13470
10159,13470
10160,13469
10161,13469
10162,13469
10163,13468
10164,16468
10165,13467
10166,13467
10167,13466
10168,13466
10169,13465
10170,13465
10171,13464
10172,13464
10173,13463
10174,13463
10175,13462
10176,13462
10177,13461
10178,13461
10179,13460
10180,13460
10181,13460
10182,13459
10183,13459
10184,13458
10185,13458
10186,13457
10187,13457
10188,13456
10189,13456
10190,13455
10191,13455
10192,13454
10193,13454
10194,13453
10195,13453
10196,13452
10197,13452
10198,13451
10199,13451
10200,13450
10201,13450
10202,13450
10203,13449
10204,13449
10205,13448
10206,13448
10207,13447
10208,13447
10209,13446
10210,13446
10211,13445
10212,13445
10213,13444
10214,13444
10215,13443
10216,13443
10217,13442
10218,13442
10219,13441
10220,13441
10221,13440
10222,13440
10223,13439
10224,13439
10225,13439
10226,13438
10227,13438
10228,13437
10229,13437
10230,13436
10231,13436
10232,13435
10233,13435
10234,13434
10235,13434
10236,13433
10237,13433
10238,13432
10239,13432
10240,13431
10241,13431
10242,13430
10243,13430
10244,13429
10245,13429
10246,13428
10247,13428
10248,13427
10249,13427
10250,13426
10251,13426
10252,13426
10253,13425
10254,13425
10255,13424
10256,13424
10257,13423
10258,13423
10259,13422
10260,13422
10261,13421
10262,13421
10263,13420
10264,13420
10265,13419
10266,13419
10267,13418
10268,13418
10269,13417
10270,13417
10271,13416
10272,13416
10273,13415
10274,13415
10275,13414
10276,13414
10277,13413
10278,13413
10279,13413
10280,13412
10281,13412
10282,13411
10283,13411
10284,13410
10285,13410
10286,13409
10287,13409
10288,13408
10289,13408
10290,13407
10291,13407
10292,13406
10293,13406
10294,13405
10295,13405
10296,13404
10297,13404
10298,13403
10299,13403
10300,13402
10301,13402
10302,13401
10303,13401
10304,13400
10305,13400
10306,13399
10307,13399
10308,13398
10309,13398
10310,13397
10311,13397
10312,13396
10313,13396
10314,13396
10315,13395
10316,13395
10317,13394
10318,13394
10319,13393
10320,13393
10321,13392
10322,13392
10323,13391
10324,13391
10325,13390
10326,13390
10327,13389
10328,13389
10329,13388
10330,13388
10331,13387
10332,13387
10333,13386
10334,13386
10335,13385
10336,13385
10337,13384
10338,13384
10339,13383
10340,13383
10341,13382
10342,13382
10343,13381
10344,13381
10345,13380
10346,13380
10347,13379
10348,13379
10349,13378
10350,13378
10351,13377
10352,13377
10353,13376
10354,13376
10355,13376
10356,13375
10357,13375
10358,13374
10359,13374
10360,13373
10361,13373
10362,13372
10363,13372
10364,13371
10365,13371
10366,13370
10367,13370
10368,13369
10369,13369
10370,13368
10371,13368
10372,13367
10373,13367
10374,13366
10375,13366
10376,13365
10377,13365
10378,13364
10379,13364
10380,13363
10381,13363
10382,13362
10383,13362
10384,13361
10385,13361
10386,13360
10387,13360
10388,13359
10389,13359
10390,13358
10391,13358
10392,13357
10393,13357
10394,13356
10395,13356
10396,13355
10397,13355
10398,13354
10399,13354
10400,13353
10401,13353
10402,13352
10403,13352
10404,13351
10405,13351
10406,13350
10407,13350
10408,13349
10409,13349
10410,13348
10411,13348
10412,13347
10413,13347
10414,13346
10415,13346
10416,13345
10417,13345
10418,13344
10419,13344
10420,13343
10421,13343
10422,13343
10423,13342
10424,13342
10425,13341
10426,13341
10427,13340
10428,13340
10429,13339
10430,13339
10431,13338
10432,13338
10433,13337
10434,13337
10435,13336
10436,13336
10437,13335
10438,13335
10439,13334
10440,13334
10441,13333
10442,13333
10443,13332
10444,13332
10445,13331
10446,13331
10447,13330
10448,13330
10449,13329
10450,13329
10451,13328
10452,13328
10453,13327
10454,13327
10455,13326
10456,13326
10457,13325
10458,13325
10459,13324
10460,13324
10461,13323
10462,13323
10463,13322
10464,13322
10465,13321
10466,13321
10467,13320
10468,13320
10469,13319
10470,13319
10471,13318
10472,13318
10473,13317
10474,13317
10475,13316
10476,13316
10477,13315
10478,13315
10479,13314
10480,13314
10481,13313
10482,13313
10483,13312
10484,13312
10485,13311
10486,13311
10487,13310
10488,13310
10489,13309
10490,13309
10491,13308
10492,13308
10493,13307
10494,13307
10495,13306
10496,13306
10497,13305
10498,13305
10499,13304
10500,13304
10501,13303
10502,13303
10503,13302
10504,13302
10505,13301
10506,13301
10507,13300
10508,13300
10509,13299
10510,13299
10511,13298
10512,13298
10513,13297
10514,13297
10515,13296
10516,13296
10517,13295
10518,13295
10519,13294
10520,13294
10521,13293
10522,13293
10523,13292
10524,13292
10525,13291
10526,13291
10527,13290
10528,13290
10529,13289
10530,13289
10531,13288
10532,13288
10533,13287
10534,13287
10535,13286
10536,13286
10537,13285
10538,13285
10539,13284
10540,13283
10541,13283
10542,13282
10543,13282
10544,13281
10545,13281
10546,13280
10547,13280
10548,13279
10549,13279
10550,13278
10551,13278
10552,13277
10553,13277
10554,13276
10555,13276
10556,13275
10557,13275
10558,13274
10559,13274
10560,13273
10561,13273
10562,13272
10563,13272
10564,13271
10565,13271
10566,13270
10567,13270
10568,13269
10569,13269
10570,13268
10571,13268
10572,13267
10573,13267
10574,13266
10575,13266
10576,13265
10577,13265
10578,13264
10579,13264
10580,13263
10581,13263
10582,13262
10583,13262
10584,13261
10585,13261
10586,13260
10587,13260
10588,13259
10589,13259
10590,13258
10591,13258
10592,13257
10593,13257
10594,13256
10595,13256
10596,13255
10597,13255
10598,13254
10599,13254
10600,13253
10601,13253
10602,13252
10603,13252
10604,13251
10605,13250
10606,13250
10607,13249
10608,13249
10609,13248
10610,13248
10611,13247
10612,13247
10613,13246
10614,13246
10615,13245
10616,13245
10617,13244
10618,13244
10619,13243
10620,13243
10621,13242
10622,13242
10623,13241
10624,13241
10625,13240
10626,13240
10627,13239
10628,13239
10629,13238
10630,13238
10631,13237
10632,13237
10633,13236
10634,13236
10635,13235
10636,13235
10637,13234
10638,13234
10639,13233
10640,13233
10641,13232
10642,13232
10643,13231
10644,13231
10645,13230
10646,13229
10647,13229
10648,13228
10649,13228
10650,13227
10651,13227
10652,13226
10653,13226
10654,13225
10655,13225
10656,13224
10657,13224
10658,13223
10659,13223
10660,13222
10661,13222
10662,13221
10663,13221
10664,13220
10665,13220
10666,13219
10667,13219
10668,13218
10669,13218
10670,13217
10671,13217
10672,13216
10673,13216
10674,13215
10675,13215
10676,13214
10677,13214
10678,13213
10679,13212
10680,13212
10681,13211
10682,13211
10683,13210
10684,13210
10685,13209
10686,13209
10687,13208
10688,13208
10689,13207
10690,13207
10691,13206
10692,13206
10693,13205
10694,13205
10695,13204
10696,13204
10697,13203
10698,13203
10699,13202
10700,13202
10701,13201
10702,13201
10703,13200
10704,13200
10705,13199
10706,13199
10707,13198
10708,13197
10709,13197
10710,13196
10711,13196
10712,13195
10713,13195
10714,13194
10715,13194
10716,13193
10717,13193
10718,13192
10719,13192
10720,13191
10721,13191
10722,13190
10723,13190
10724,13189
10725,13189
10726,13188
10727,13188
10728,13187
10729,13187
10730,13186
10731,13185
10732,13185
10733,13184
10734,13184
10735,13183
10736,13183
10737,13182
10738,13182
10739,13181
10740,13181
10741,13180
10742,13180
10743,13179
10744,13179
10745,13178
10746,13178
10747,13177
10748,13177
10749,13176
10750,13176
10751,13175
10752,13175
10753,13174
10754,13173
10755,13173
10756,13172
10757,13172
10758,13171
10759,13171
10760,13170
10761,13170
10762,13169
10763,13169
10764,13168
10765,13168
10766,13167
10767,13167
10768,13166
10769,13166
10770,13165
10771,13165
10772,13164
10773,13164
10774,13163
10775,13162
10776,13162
10777,13161
10778,13161
10779,13160
10780,13160
10781,13159
10782,13159
10783,13158
10784,13158
10785,13157
10786,13157
10787,13156
10788,13156
10789,13155
10790,13155
10791,13154
10792,13154
10793,13153
10794,13152
10795,13152
10796,13151
10797,13151
10798,13150
10799,13150
10800,13149
10801,13149
10802,13148
10803,13148
10804,13147
10805,13147
10806,13146
10807,13146
10808,13145
10809,13145
10810,13144
10811,13144
10812,13143
10813,13142
10814,13142
10815,13141
10816,13141
10817,13140
10818,13140
10819,13139
10820,13139
10821,13138
10822,13138
10823,13137
10824,13137
10825,13136
10826,13136
10827,13135
10828,13135
10829,13134
10830,13133
10831,13133
10832,13132
10833,13132
10834,13131
10835,13131
10836,13130
10837,13130
10838,13129
10839,13129
10840,13128
10841,13128
10842,13127
10843,13127
10844,13126
10845,13126
10846,13125
10847,13124
10848,13124
10849,13123
10850,13123
10851,13122
10852,13122
10853,13121
10854,13121
10855,13120
10856,13120
10857,13119
10858,13119
10859,13118
10860,13118
10861,13117
10862,13116
10863,13116
10864,13115
10865,13115
10866,13114
10867,13114
10868,13113
10869,13113
10870,13112
10871,13112
10872,13111
10873,13111
10874,13110
10875,13110
10876,13109
10877,13108
10878,13108
10879,13107
10880,13107
10881,13106
10882,13106
10883,13105
10884,13105
10885,13104
10886,13104
10887,13103
10888,13103
10889,13102
10890,13102
10891,13101
10892,13100
10893,13100
10894,13099
10895,13099
10896,13098
10897,13098
10898,13097
10899,13097
10900,13096
10901,13096
10902,13095
10903,13095
10904,13094
10905,13094
10906,13093
10907,13092
10908,13092
10909,13091
10910,13091
10911,13090
10912,13090
10913,13089
10914,13089
10915,13088
10916,13088
10917,13087
10918,13087
10919,13086
10920,13085
10921,13085
10922,13084
10923,13084
10924,13083
10925,13083
10926,13082
10927,13082
10928,13081
10929,13081
10930,13080
10931,13080
10932,13079
10933,13078
10934,13078
10935,13077
10936,13077
10937,13076
10938,13076
10939,13075
10940,13075
10941,13074
10942,13074
10943,13073
10944,13073
10945,13072
10946,13071
10947,13071
10948,13070
10949,13070
10950,13069
10951,13069
10952,13068
10953,13068
10954,13067
10955,13067
10956,13066
10957,13066
10958,13065
10959,13064
10960,13064
10961,13063
10962,13063
10963,13062
10964,13062
10965,13061
10966,13061
10967,13060
10968,13060
10969,13059
10970,13058
10971,13058
10972,13057
10973,13057
10974,13056
10975,13056
10976,13055
10977,13055
10978,13054
10979,13054
10980,13053
10981,13053
10982,13052
10983,13051
10984,13051
10985,13050
10986,13050
10987,13049
10988,13049
10989,13048
10990,13048
10991,13047
10992,13047
10993,13046
10994,13045
10995,13045
10996,13044
10997,13044
10998,13043
10999,13043
11000,13042
11001,13042
11002,13041
11003,13041
11004,13040
11005,13039
11006,13039
11007,13038
11008,13038
11009,13037
11010,13037
11011,13036
11012,13036
11013,13035
11014,13035
11015,13034
11016,13033
11017,13033
11018,13032
11019,13032
11020,13031
11021,13031
11022,13030
11023,13030
11024,13029
11025,13029
11026,13028
11027,13027
11028,13027
11029,13026
11030,13026
11031,13025
11032,13025
11033,13024
11034,13024
11035,13023
11036,13023
11037,13022
11038,13021
11039,13021
11040,13020
11041,13020
11042,13019
11043,13019
11044,13018
11045,13018
11046,13017
11047,13016
11048,13016
11049,13015
11050,13015
11051,13014
11052,13014
11053,13013
11054,13013
11055,13012
11056,13012
11057,13011
11058,13010
11059,13010
11060,13009
11061,13009
11062,13008
11063,13008
11064,13007
11065,13007
11066,13006
11067,13006
11068,13005
11069,13004
11070,13004
11071,13003
11072,13003
11073,13002
11074,13002
11075,13001
11076,13001
11077,13000
11078,12999
11079,12999
11080,12998
11081,12998
11082,12997
11083,12997
11084,12996
11085,12996
11086,12995
11087,12994
11088,12994
11089,12993
11090,12993
11091,12992
11092,12992
11093,12991
11094,12991
11095,12990
11096,12989
11097,12989
11098,12988
11099,12988
11100,12987
11101,12987
11102,12986
11103,12986
11104,12985
11105,12985
11106,12984
11107,12983
11108,12983
11109,12982
11110,12982
11111,12981
11112,12981
11113,12980
11114,12980
11115,12979
11116,12978
11117,12978
11118,12977
11119,12977
11120,12976
11121,12976
11122,12975
11123,12975
11124,12974
11125,12973
11126,12973
11127,12972
11128,12972
11129,12971
11130,12971
11131,12970
11132,12970
11133,12969
11134,12968
11135,12968
11136,12967
11137,12967
11138,12966
11139,12966
11140,12965
11141,12965
11142,12964
11143,12963
11144,12963
11145,12962
11146,12962
11147,12961
11148,12961
11149,12960
11150,12959
11151,12959
11152,12958
11153,12958
11154,12957
11155,12957
11156,12956
11157,12956
11158,12955
11159,12954
11160,12954
11161,12953
11162,12953
11163,12952
11164,12952
11165,12951
11166,12951
11167,12950
11168,12949
11169,12949
11170,12948
11171,12948
11172,12947
11173,12947
11174,12946
11175,12946
11176,12945
11177,12944
11178,12944
11179,12943
11180,12943
11181,12942
11182,12942
11183,12941
11184,12940
11185,12940
11186,12939
11187,12939
11188,12938
11189,12938
11190,12937
11191,12937
11192,12936
11193,12935
11194,12935
11195,12934
11196,12934
11197,12933
11198,12933
11199,12932
11200,12931
11201,12931
11202,12930
11203,12930
11204,12929
11205,12929
11206,12928
11207,12928
11208,12927
11209,12926
11210,12926
11211,12925
11212,12925
11213,12924
11214,12924
11215,12923
11216,12922
11217,12922
11218,12921
11219,12921
11220,12920
11221,12920
11222,12919
11223,12919
11224,12918
11225,12917
11226,12917
11227,12916
11228,12916
11229,12915
11230,12915
11231,12914
11232,12913
11233,12913
11234,12912
11235,12912
11236,12911
11237,12911
11238,12910
11239,12909
11240,12909
11241,12908
11242,12908
11243,12907
11244,12907
11245,12906
11246,12906
11247,12905
11248,12904
11249,12904
11250,12903
11251,12903
11252,12902
11253,12902
11254,12901
11255,12900
11256,12900
11257,12899
11258,12899
11259,12898
11260,12898
11261,12897
11262,12896
11263,12896
11264,12895
11265,12895
11266,12894
11267,12894
11268,12893
11269,12892
11270,12892
11271,12891
11272,12891
11273,12890
11274,12890
11275,12889
11276,12888
11277,12888
11278,12887
11279,12887
11280,12886
11281,12886
11282,12885
11283,12884
11284,12884
11285,12883
11286,12883
11287,12882
11288,12882
11289,12881
11290,12880
11291,12880
11292,12879
11293,12879
11294,12878
11295,12878
11296,12877
11297,12876
11298,12876
11299,12875
11300,12875
11301,12874
11302,12874
11303,12873
11304,12872
11305,12872
11306,12871
11307,12871
11308,12870
11309,12870
11310,12869
11311,12868
11312,12868
11313,12867
11314,12867
11315,12866
11316,12866
11317,12865
11318,12864
11319,12864
11320,12863
11321,12863
11322,12862
11323,12862
11324,12861
11325,12860
11326,12860
11327,12859
11328,12859
11329,12858
11330,12858
11331,12857
11332,12856
11333,12856
11334,12855
11335,12855
11336,12854
11337,12854
11338,12853
11339,12852
11340,12852
11341,12851
11342,12851
11343,12850
11344,12850
11345,12849
11346,12848
11347,12848
11348,12847
11349,12847
11350,12846
11351,12845
11352,12845
11353,12844
11354,12844
11355,12843
11356,12843
11357,12842
11358,12841
11359,12841
11360,12840
11361,12840
11362,12839
11363,12839
11364,12838
11365,12837
11366,12837
11367,12836
11368,12836
11369,12835
11370,12835
11371,12834
11372,12833
11373,12833
11374,12832
11375,12832
11376,12831
11377,12830
11378,12830
11379,12829
11380,12829
11381,12828
11382,12828
11383,12827
11384,12826
11385,12826
11386,12825
11387,12825
11388,12824
11389,12824
11390,12823
11391,12822
11392,12822
11393,12821
11394,12821
11395,12820
11396,12819
11397,12819
11398,12818
11399,12818
11400,12817
11401,12817
11402,12816
11403,12815
11404,12815
11405,12814
11406,12814
11407,12813
11408,12812
11409,12812
11410,12811
11411,12811
11412,12810
11413,12810
11414,12809
11415,12808
11416,12808
11417,12807
11418,12807
11419,12806
11420,12805
11421,12805
11422,12804
11423,12804
11424,12803
11425,12803
11426,12802
11427,12801
11428,12801
11429,12800
11430,12800
11431,12799
11432,12798
11433,12798
11434,12797
11435,12797
11436,12796
11437,12796
11438,12795
11439,12794
11440,12794
11441,12793
11442,12793
11443,12792
11444,12791
11445,12791
11446,12790
11447,12790
11448,12789
11449,12789
11450,12788
11451,12787
11452,12787
11453,12786
11454,12786
11455,12785
11456,12784
11457,12784
11458,12783
11459,12783
11460,12782
11461,12782
11462,12781
11463,12780
11464,12780
11465,12779
11466,12779
11467,12778
11468,12777
11469,12777
11470,12776
11471,12776
11472,12775
11473,12774
11474,12774
11475,12773
11476,12773
11477,12772
11478,12772
11479,12771
11480,12770
11481,12770
11482,12769
11483,12769
11484,12768
11485,12767
11486,12767
11487,12766
11488,12766
11489,12765
11490,12764
11491,12764
11492,12763
11493,12763
11494,12762
11495,12761
11496,12761
11497,12760
11498,12760
11499,12759
11500,12759
11501,12758
11502,12757
11503,12757
11504,12756
11505,12756
11506,12755
11507,12754
11508,12754
11509,12753
11510,12753
11511,12752
11512,12751
11513,12751
11514,12750
11515,12750
11516,12749
11517,12748
11518,12748
11519,12747
11520,12747
11521,12746
11522,12746
11523,12745
11524,12744
11525,12744
11526,12743
11527,12743
11528,12742
11529,12741
11530,12741
11531,12740
11532,12740
11533,12739
11534,12738
11535,12738
11536,12737
11537,12737
11538,12736
11539,12735
11540,12735
11541,12734
11542,12734
11543,12733
11544,12732
11545,12732
11546,12731
11547,12731
11548,12730
11549,12729
11550,12729
11551,12728
11552,12728
11553,12727
11554,12727
11555,12726
11556,12725
11557,12725
11558,12724
11559,12724
11560,12723
11561,12722
11562,12722
11563,12721
11564,12721
11565,12720
11566,12719
11567,12719
11568,12718
11569,12718
11570,12717
11571,12716
11572,12716
11573,12715
11574,12715
11575,12714
11576,12713
11577,12713
11578,12712
11579,12712
11580,12711
11581,12710
11582,12710
11583,12709
11584,12709
11585,12708
11586,12707
11587,12707
11588,12706
11589,12706
11590,12705
11591,12704
11592,12704
11593,12703
11594,12703
11595,12702
11596,12701
11597,12701
11598,12700
11599,12700
11600,12699
11601,12698
11602,12698
11603,12697
11604,12697
11605,12696
11606,12695
11607,12695
11608,12694
11609,12694
11610,12693
11611,12692
11612,12692
11613,12691
11614,12691
11615,12690
11616,12689
11617,12689
11618,12688
11619,12688
11620,12687
11621,12686
11622,12686
11623,12685
11624,12685
11625,12684
11626,12683
11627,12683
11628,12682
11629,12682
11630,12681
11631,12680
11632,12680
11633,12679
11634,12679
11635,12678
11636,12677
11637,12677
11638,12676
11639,12676
11640,12675
11641,12674
11642,12674
11643,12673
11644,12672
11645,12672
11646,12671
11647,12671
11648,12670
11649,12669
11650,12669
11651,12668
11652,12668
11653,12667
11654,12666
11655,12666
11656,12665
11657,12665
11658,12664
11659,12663
11660,12663
11661,12662
11662,12662
11663,12661
11664,12660
11665,12660
11666,12659
11667,12659
11668,12658
11669,12657
11670,12657
11671,12656
11672,12656
11673,12655
11674,12654
11675,12654
11676,12653
11677,12652
11678,12652
11679,12651
11680,12651
11681,12650
11682,12649
11683,12649
11684,12648
11685,12648
11686,12647
11687,12646
11688,12646
11689,12645
11690,12645
11691,12644
11692,12643
11693,12643
11694,12642
11695,12642
11696,12641
11697,12640
11698,12640
11699,12639
11700,12638
11701,12638
11702,12637
11703,12637
11704,12636
11705,12635
11706,12635
11707,12634
11708,12634
11709,12633
11710,12632
11711,12632
11712,12631
11713,12631
11714,12630
11715,12629
11716,12629
11717,12628
11718,12627
11719,12627
11720,12626
11721,12626
11722,12625
11723,12624
11724,12624
11725,12623
11726,12623
11727,12622
11728,12621
11729,12621
11730,12620
11731,12620
11732,12619
11733,12618
11734,12618
11735,12617
11736,12616
11737,12616
11738,12615
11739,12615
11740,12614
11741,12613
11742,12613
11743,12612
11744,12612
11745,12611
11746,12610
11747,12610
11748,12609
11749,12608
11750,12608
11751,12607
11752,12607
11753,12606
11754,12605
11755,12605
11756,12604
11757,12604
11758,12603
11759,12602
11760,12602
11761,12601
11762,12600
11763,12600
11764,12599
11765,12599
11766,12598
11767,12597
11768,12597
11769,12596
11770,12596
11771,12595
11772,12594
11773,12594
11774,12593
11775,12592
11776,12592
11777,12591
11778,12591
11779,12590
11780,12589
11781,12589
11782,12588
11783,12588
11784,12587
11785,12586
11786,12586
11787,12585
11788,12584
11789,12584
11790,12583
11791,12583
11792,12582
11793,12581
11794,12581
11795,12580
11796,12579
11797,12579
11798,12578
11799,12578
11800,12577
11801,12576
11802,12576
11803,12575
11804,12575
11805,12574
11806,12573
11807,12573
11808,12572
11809,12571
11810,12571
11811,12570
11812,12570
11813,12569
11814,12568
11815,12568
11816,12567
11817,12566
11818,12566
11819,12565
11820,12565
11821,12564
11822,12563
11823,12563
11824,12562
11825,12561
11826,12561
11827,12560
11828,12560
11829,12559
11830,12558
11831,12558
11832,12557
11833,12556
11834,12556
11835,12555
11836,12555
11837,12554
11838,12553
11839,12553
11840,12552
11841,12551
11842,12551
11843,12550
11844,12550
11845,12549
11846,12548
11847,12548
11848,12547
11849,12546
11850,12546
11851,12545
11852,12545
11853,12544
11854,12543
11855,12543
11856,12542
11857,12541
11858,12541
11859,12540
11860,12540
11861,12539
11862,12538
11863,12538
11864,12537
11865,12536
11866,12536
11867,12535
11868,12535
11869,12534
11870,12533
11871,12533
11872,12532
11873,12531
11874,12531
11875,12530
11876,12530
11877,12529
11878,12528
11879,12528
11880,12527
11881,12526
11882,12526
11883,12525
11884,12525
11885,12524
11886,12523
11887,12523
11888,12522
11889,12521
11890,12521
11891,12520
11892,12520
11893,12519
11894,12518
11895,12518
11896,12517
11897,12516
11898,12516
11899,12515
11900,12514
11901,12514
11902,12513
11903,12513
11904,12512
11905,12511
11906,12511
11907,12510
11908,12509
11909,12509
11910,12508
11911,12508
11912,12507
11913,12506
11914,12506
11915,12505
11916,12504
11917,12504
11918,12503
11919,12502
11920,12502
11921,12501
11922,12501
11923,12500
11924,12499
11925,12499
11926,12498
11927,12497
11928,12497
11929,12496
11930,12496
11931,12495
11932,12494
11933,12494
11934,12493
11935,12492
11936,12492
11937,12491
11938,12490
11939,12490
11940,12489
11941,12489
11942,12488
11943,12487
11944,12487
11945,12486
11946,12485
11947,12485
11948,12484
11949,12483
11950,12483
11951,12482
11952,12482
11953,12481
11954,12480
11955,12480
11956,12479
11957,12478
11958,12478
11959,12477
11960,12476
11961,12476
11962,12475
11963,12475
11964,12474
11965,12473
11966,12473
11967,12472
11968,12471
11969,12471
11970,12470
11971,12469
11972,12469
11973,12468
11974,12468
11975,12467
11976,12466
11977,12466
11978,12465
11979,12464
11980,12464
11981,12463
11982,12462
11983,12462
11984,12461
11985,12461
11986,12460
11987,12459
11988,12459
11989,12458
11990,12457
11991,12457
11992,12456
11993,12455
11994,12455
11995,12454
11996,12454
11997,12453
11998,12452
11999,12452
12000,12451
12001,12450
12002,12450
12003,12449
12004,12448
12005,12448
12006,12447
12007,12446
12008,12446
12009,12445
12010,12445
12011,12444
12012,12443
12013,12443
12014,12442
12015,12441
12016,12441
12017,12440
12018,12439
12019,12439
12020,12438
12021,12437
12022,12437
12023,12436
12024,12436
12025,12435
12026,12434
12027,12434
12028,12433
12029,12432
12030,12432
12031,12431
12032,12430
12033,12430
12034,12429
12035,12428
12036,12428
12037,12427
12038,12427
12039,12426
12040,12425
12041,12425
12042,12424
12043,12423
12044,12423
12045,12422
12046,12421
12047,12421
12048,12420
12049,12419
12050,12419
12051,12418
12052,12418
12053,12417
12054,12416
12055,12416
12056,12415
12057,12414
12058,12414
12059,12413
12060,12412
12061,12412
12062,12411
12063,12410
12064,12410
12065,12409
12066,12408
12067,12408
12068,12407
12069,12407
12070,12406
12071,12405
12072,12405
12073,12404
12074,12403
12075,12403
12076,12402
12077,12401
12078,12401
12079,12400
12080,12399
12081,12399
12082,12398
12083,12397
12084,12397
12085,12396
12086,12395
12087,12395
12088,12394
12089,12394
12090,12393
12091,12392
12092,12392
12093,12391
12094,12390
12095,12390
12096,12389
12097,12388
12098,12388
12099,12387
12100,12386
12101,12386
12102,12385
12103,12384
12104,12384
12105,12383
12106,12382
12107,12382
12108,12381
12109,12381
12110,12380
12111,12379
12112,12379
12113,12378
12114,12377
12115,12377
12116,12376
12117,12375
12118,12375
12119,12374
12120,12373
12121,12373
12122,12372
12123,12371
12124,12371
12125,12370
12126,12369
12127,12369
12128,12368
12129,12367
12130,12367
12131,12366
12132,12366
12133,12365
12134,12364
12135,12364
12136,12363
12137,12362
12138,12362
12139,12361
12140,12360
12141,12360
12142,12359
12143,12358
12144,12358
12145,12357
12146,12356
12147,12356
12148,12355
12149,12354
12150,12354
12151,12353
12152,12352
12153,12352
12154,12351
12155,12350
12156,12350
12157,12349
12158,12348
12159,12348
12160,12347
12161,12346
12162,12346
12163,12345
12164,12345
12165,12344
12166,12343
12167,12343
12168,12342
12169,12341
12170,12341
12171,12340
12172,12339
12173,12339
12174,12338
12175,12337
12176,12337
12177,12336
12178,12335
12179,12335
12180,12334
12181,12333
12182,12333
12183,12332
12184,12331
12185,12331
12186,12330
12187,12329
12188,12329
12189,12328
12190,12327
12191,12327
12192,12326
12193,12325
12194,12325
12195,12324
12196,12323
12197,12323
12198,12322
12199,12321
12200,12321
12201,12320
12202,12319
12203,12319
12204,12318
12205,12317
12206,12317
12207,12316
12208,12315
12209,12315
12210,12314
12211,12313
12212,12313
12213,12312
12214,12311
12215,12311
12216,12310
12217,12310
12218,12309
12219,12308
12220,12308
12221,12307
12222,12306
12223,12306
12224,12305
12225,12304
12226,12304
12227,12303
12228,12302
12229,12302
12230,12301
12231,12300
12232,12300
12233,12299
12234,12298
12235,12298
12236,12297
12237,12296
12238,12296
12239,12295
12240,12294
12241,12294
12242,12293
12243,12292
12244,12292
12245,12291
12246,12290
12247,12290
12248,12289
12249,12288
12250,12288
12251,12287
12252,12286
12253,12286
12254,12285
12255,12284
12256,12284
12257,12283
12258,12282
12259,12282
12260,12281
12261,12280
12262,12280
12263,12279
12264,12278
12265,12278
12266,12277
12267,12276
12268,12276
12269,12275
12270,12274
12271,12274
12272,12273
12273,12272
12274,12272
12275,12271
12276,12270
12277,12270
12278,12269
12279,12268
12280,12267
12281,12267
12282,12266
12283,12265
12284,12265
12285,12264
12286,12263
12287,12263
12288,12262
12289,12261
12290,12261
12291,12260
12292,12259
12293,12259
12294,12258
12295,12257
12296,12257
12297,12256
12298,12255
12299,12255
12300,12254
12301,12253
12302,12253
12303,12252
12304,12251
12305,12251
12306,12250
12307,12249
12308,12249
12309,12248
12310,12247
12311,12247
12312,12246
12313,12245
12314,12245
12315,12244
12316,12243
12317,12243
12318,12242
12319,12241
12320,12241
12321,12240
12322,12239
12323,12239
12324,12238
12325,12237
12326,12237
12327,12236
12328,12235
12329,12235
12330,12234
